INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Brussels International Exhibition',257,'20.09.1996','09.10.1996',881617,7,99,26,4700713,3194960,923583,2976008);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Беларусь на Белгородчине',237,'03.03.2017','13.03.2017',51112,1,88,3,3126180,9604938,494410,3873847);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('EpicCon Russia',197,'12.03.2000','30.03.2000',368136,3,120,47,9027970,2700130,4149206,752198);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Ростовская финифть и народные промыслы',23,'01.02.2001','07.02.2001',227982,2,141,1,8223828,8842959,4224640,4395080);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Архстояние',495,'22.08.2010','15.09.2010',172010,7,131,38,5956091,4818337,2466158,3379613);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Биеннале дизайна и современного искусства',13,'31.12.2009','16.01.2010',704821,7,172,36,9745967,363417,814025,2547181);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Ростовское действо',142,'29.06.2012','29.07.2012',10322,7,465,39,3044365,1383710,1070674,4650763);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Фестиваль народных мастеров и художников',322,'03.01.2004','01.02.2004',469247,2,236,34,1528266,6747684,1749933,3291127);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Фольклорный фестиваль',298,'18.04.2011','05.05.2011',204556,5,258,34,1116614,9097221,4044139,3599462);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Сокровища севера. Мастера и художники',520,'28.08.1994','30.08.1994',914397,7,197,41,8338973,1781238,1777500,2326830);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Denkmal',56,'14.03.2012','16.03.2012',120717,3,80,12,3126595,8842784,2433840,813775);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Арт-Фест',397,'28.10.1991','06.11.1991',469399,6,197,13,6396442,276099,1520303,618544);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Comicfestival München 2021',290,'29.10.2012','23.11.2012',524546,3,357,14,3346440,8410208,863286,1530099);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Hurricane Festival',268,'12.09.1996','08.10.1996',104284,4,110,26,8724131,5977819,4620490,1180775);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Southside Festival ',368,'10.01.2021','10.02.2021',192801,3,365,22,5892914,5388043,1640487,823515);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Kunst Handwerkermarkt Nordenham',179,'14.05.2008','25.05.2008',594273,7,444,27,451276,5503338,3225636,4958794);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Artmuc Spring',491,'07.09.2013','09.09.2013',982944,5,487,2,1353217,1553118,3523549,998816);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Spirituality & Healing / ESOTERIK Days Stuttgart',290,'14.06.2005','09.07.2005',856715,1,214,27,9107113,2521994,3160270,4896358);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Nature One',87,'30.07.1991','07.08.1991',779153,7,224,31,3506245,5536146,1880052,2958702);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Waldfrieden Wonderland',333,'15.04.2021','23.04.2021',301132,3,86,23,5648732,4043616,867455,2302930);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Green Fest',296,'19.02.2002','17.03.2002',67592,8,405,5,5083088,6397031,1970056,1812219);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Positions Art',356,'03.05.2014','04.05.2014',824890,7,77,29,5200327,8052724,766772,4125028);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('PHOTOPIA',155,'24.04.2018','19.05.2018',252730,7,62,19,4650873,6877182,1146847,4047201);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Heidelberger Herbst',177,'25.07.2008','21.08.2008',242227,7,266,41,2572119,458488,3674510,1004731);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('MagicCon',325,'07.12.2009','22.12.2009',655253,4,196,15,9887465,8847614,1837296,1554660);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Kunst & Antiquitäten',410,'26.08.2007','25.09.2007',787408,6,19,49,1446910,1751977,3525374,683110);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Internationale Briefmarkenborse Sindelfingen',433,'03.05.2020','17.05.2020',503793,5,199,3,7179496,5488297,538920,463179);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('SPIELidee',445,'17.01.2012','22.01.2012',662598,1,322,49,1735101,6989819,1720793,2226257);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Hobby & Freizeit Aurich',212,'01.11.1998','11.11.1998',498313,8,435,39,2880532,9019283,2802437,2482317);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Hobby & Freizeit Leer',92,'11.09.2005','27.09.2005',869184,8,426,45,9468735,1671659,4084348,1034698);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Affordable Art Fair (AAF)',322,'17.10.2004','25.10.2004',979683,8,457,17,1731366,25323,44595,3968902);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('frieda’s and friends design.markt autumn',269,'18.05.2006','23.05.2006',119132,1,215,9,9530767,2615180,1027366,2665155);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Exponatec Cologne',166,'21.06.1996','12.07.1996',495830,3,334,6,2802427,7521563,888722,3143747);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Art Cologne',83,'18.05.1992','13.06.1992',913385,8,435,43,9630909,7296367,2790323,2457672);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Fine Art & Design Cologne',14,'10.03.2012','10.04.2012',381601,7,407,24,7766939,2141315,2782357,25310);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Fotohaven Hamburg',509,'03.07.2019','04.07.2019',679439,5,332,33,564926,7229381,1278980,3098436);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Art Karlsruhe',363,'26.01.2018','29.01.2018',969732,2,221,15,1060158,2984604,2373910,4879268);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('mitteldeutsche handwerksmesse',173,'27.06.2012','27.07.2012',471489,7,405,16,8171686,9756636,4802737,375844);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Denkmal',66,'13.04.1992','11.05.1992',988307,3,184,10,3085573,6740942,4170230,1196164);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Brussels International Exhibition',527,'25.09.1992','28.09.1992',722000,8,344,2,4785836,1090212,1296374,2656673);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Exposition universelle et internationale',535,'06.04.2020','16.04.2020',365838,1,397,43,7544211,9059342,1400188,3296094);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Ghent International Exposition',424,'07.10.2015','07.11.2015',849869,2,67,47,9226839,9905261,3997083,720705);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Panama-Pacific International Exposition',121,'05.01.2005','01.02.2005',513986,2,461,31,7968749,4976498,4260256,4086906);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Barcelona International Exposition',444,'17.01.2007','15.02.2007',17313,8,168,20,4656985,9198943,4638724,4803205);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Century of Progress',530,'20.06.2003','29.06.2003',951969,1,275,45,5482536,1864069,1343559,3661604);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Brussels International Exposition',58,'15.10.2015','10.11.2015',146045,5,323,46,1430563,1093424,3902142,4037323);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Exposition Internationale des Arts et Techniques',464,'30.01.1990','14.02.1990',44338,1,95,30,5362184,5254089,4396049,1082705);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Exposition internationale du bicentenaire',521,'03.04.2006','17.04.2006',550802,2,443,4,9097086,9498032,3332355,2760690);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Brussels World’s Fair',533,'24.06.2015','28.06.2015',913558,7,408,37,5485233,7777101,4094643,913268);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Century 21 Exposition',282,'13.07.2009','22.07.2009',108901,8,215,35,9534325,6506065,3707259,4266767);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Louisiana World Exposition',366,'11.01.2009','21.01.2009',200544,8,226,2,828518,1997152,4152147,718317);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Expo',405,'10.03.2004','30.03.2004',75639,2,196,39,7970350,9772924,523165,1989880);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Expo Colombo',371,'25.07.2000','20.08.2000',39813,1,447,32,2134887,9964127,92510,4056027);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Taejŏn Expo',357,'05.02.2020','21.02.2020',248737,5,424,15,5200602,6957846,3100461,1762823);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Железный век ',479,'26.01.2005','21.02.2005',372618,8,112,16,1773219,8537544,3820354,3762592);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Европа без границ',466,'22.07.1996','22.08.1996',526832,8,182,7,4535572,9869351,4170014,645662);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Первое тысячелетие до новой эры',130,'19.02.2010','13.03.2010',426837,8,397,47,5105670,4577647,2038309,3893233);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Две картины Бронзино. К завершению реставрации',470,'15.12.2020','26.12.2020',170678,6,488,21,9089343,8199321,820886,248042);
